34985
ENSMODG00000002899	ENSMODG00000002899	protein_coding
ENSMODG00000047392	ENSMODG00000047392	lncRNA
ENSMODG00000012649	LASP1	protein_coding
ENSMODG00000051552	ENSMODG00000051552	lncRNA
ENSMODG00000017339	ENSMODG00000017339	protein_coding
ENSMODG00000049383	ENSMODG00000049383	protein_coding
ENSMODG00000039234	ENSMODG00000039234	protein_coding
ENSMODG00000041502	ENSMODG00000041502	protein_coding
ENSMODG00000026952	U6	snRNA
ENSMODG00000012639	ENSMODG00000012639	pseudogene
ENSMODG00000049395	ENSMODG00000049395	protein_coding
ENSMODG00000013916	SPDEF	protein_coding
ENSMODG00000012824	PGAP3	protein_coding
ENSMODG00000009959	TRARG1	protein_coding
ENSMODG00000005579	COP1	protein_coding
ENSMODG00000003057	ENSMODG00000003057	protein_coding
ENSMODG00000018977	CRIP3	protein_coding
ENSMODG00000012634	RPL23	protein_coding
ENSMODG00000019108	HNF1B	protein_coding
ENSMODG00000038383	ENSMODG00000038383	protein_coding
ENSMODG00000031307	ENSMODG00000031307	lncRNA
ENSMODG00000040248	ENSMODG00000040248	lncRNA
ENSMODG00000018974	ZNF318	protein_coding
ENSMODG00000001755	ALX3	protein_coding
ENSMODG00000010574	EEF1A1	protein_coding
ENSMODG00000026571	SNORA21	snoRNA
ENSMODG00000045317	ENSMODG00000045317	protein_coding
ENSMODG00000026660	SNORA21B	snoRNA
ENSMODG00000042346	U4	snRNA
ENSMODG00000037302	ENSMODG00000037302	processed_pseudogene
ENSMODG00000018815	ENSMODG00000018815	protein_coding
ENSMODG00000012631	SPMAP1	protein_coding
ENSMODG00000017336	GATAD2B	protein_coding
ENSMODG00000028224	ENSMODG00000028224	protein_coding
ENSMODG00000001710	ENSMODG00000001710	protein_coding
ENSMODG00000049014	ENSMODG00000049014	protein_coding
ENSMODG00000018973	ABCC10	protein_coding
ENSMODG00000028731	ENSMODG00000028731	processed_pseudogene
ENSMODG00000012627	CWC25	protein_coding
ENSMODG00000000684	SYT2	protein_coding
ENSMODG00000001744	SLC6A17	protein_coding
ENSMODG00000018972	DLK2	protein_coding
ENSMODG00000045083	ENSMODG00000045083	lncRNA
ENSMODG00000012623	PIP4K2B	protein_coding
ENSMODG00000031914	ENSMODG00000031914	lncRNA
ENSMODG00000001720	KCNC4	protein_coding
ENSMODG00000038004	TJAP1	protein_coding
ENSMODG00000001785	TNRC6C	protein_coding
ENSMODG00000019111	HEATR6	protein_coding
ENSMODG00000010001	ABR	protein_coding
ENSMODG00000018812	ENSMODG00000018812	protein_coding
ENSMODG00000012614	PSMB3	protein_coding
ENSMODG00000012699	DENND1B	protein_coding
ENSMODG00000045766	ENSMODG00000045766	lncRNA
ENSMODG00000047448	ENSMODG00000047448	lncRNA
ENSMODG00000047633	ENSMODG00000047633	lncRNA
ENSMODG00000040486	PNMT	protein_coding
ENSMODG00000000755	KDM5B	protein_coding
ENSMODG00000019113	ENSMODG00000019113	protein_coding
ENSMODG00000018813	ENSMODG00000018813	protein_coding
ENSMODG00000012607	PCGF2	protein_coding
ENSMODG00000037134	ENSMODG00000037134	lncRNA
ENSMODG00000018969	LRRC73	protein_coding
ENSMODG00000041187	ENSMODG00000041187	lncRNA
ENSMODG00000012811	ENSMODG00000012811	lncRNA
ENSMODG00000048874	ENSMODG00000048874	lncRNA
ENSMODG00000025694	ENSMODG00000025694	protein_coding
ENSMODG00000012806	TCAP	protein_coding
ENSMODG00000051085	CISD3	protein_coding
ENSMODG00000017327	DENND4B	protein_coding
ENSMODG00000050740	RBM15	protein_coding
ENSMODG00000018808	CILK1	protein_coding
ENSMODG00000037950	ENSMODG00000037950	lncRNA
ENSMODG00000018967	YIPF3	protein_coding
ENSMODG00000012598	MLLT6	protein_coding
ENSMODG00000001701	SLC16A4	protein_coding
ENSMODG00000012802	STARD3	protein_coding
ENSMODG00000012582	EPOP	protein_coding
ENSMODG00000018964	POLR1C	protein_coding
ENSMODG00000023241	LAMTOR5	protein_coding
ENSMODG00000018806	FBXO9	protein_coding
ENSMODG00000019114	ENSMODG00000019114	protein_coding
ENSMODG00000051089	ENSMODG00000051089	lncRNA
ENSMODG00000012577	SRCIN1	protein_coding
ENSMODG00000046351	PROK1	protein_coding
ENSMODG00000018963	XPO5	protein_coding
ENSMODG00000044730	ENSMODG00000044730	lncRNA
ENSMODG00000001677	ENSMODG00000001677	protein_coding
ENSMODG00000035027	ENSMODG00000035027	lncRNA
ENSMODG00000019120	ENSMODG00000019120	protein_coding
ENSMODG00000012788	PPP1R1B	protein_coding
ENSMODG00000043071	ENSMODG00000043071	lncRNA
ENSMODG00000042976	ENSMODG00000042976	lncRNA
ENSMODG00000018803	GCM1	protein_coding
ENSMODG00000028122	ENSMODG00000028122	protein_coding
ENSMODG00000000689	ENSMODG00000000689	protein_coding
ENSMODG00000023240	KCNA10	protein_coding
ENSMODG00000045037	ENSMODG00000045037	lncRNA
ENSMODG00000050982	ENSMODG00000050982	lncRNA
ENSMODG00000033575	ENSMODG00000033575	lncRNA
ENSMODG00000026788	ENSMODG00000026788	scaRNA
ENSMODG00000043034	RABIF	protein_coding
ENSMODG00000036943	ENSMODG00000036943	lncRNA
ENSMODG00000023239	KCNA2	protein_coding
ENSMODG00000040030	CYB5D1	protein_coding
ENSMODG00000018802	ELOVL5	protein_coding
ENSMODG00000018961	POLH	protein_coding
ENSMODG00000042682	ENSMODG00000042682	lncRNA
ENSMODG00000041718	ENSMODG00000041718	lncRNA
ENSMODG00000028688	ENSMODG00000028688	protein_coding
ENSMODG00000038718	ENSMODG00000038718	lncRNA
ENSMODG00000023238	KCNA3	protein_coding
ENSMODG00000041557	ENSMODG00000041557	lncRNA
ENSMODG00000007434	NAA38	protein_coding
ENSMODG00000046779	ENSMODG00000046779	protein_coding
ENSMODG00000012777	NEUROD2	protein_coding
ENSMODG00000019121	CCL5	protein_coding
ENSMODG00000000855	KLHL12	protein_coding
ENSMODG00000046453	ENSMODG00000046453	lncRNA
ENSMODG00000037136	U6	snRNA
ENSMODG00000007429	ENSMODG00000007429	pseudogene
ENSMODG00000018959	GTPBP2	protein_coding
ENSMODG00000019123	TAF15	protein_coding
ENSMODG00000001578	CD53	protein_coding
ENSMODG00000018800	GCLC	protein_coding
ENSMODG00000000876	ADIPOR1	protein_coding
ENSMODG00000012570	ARHGAP23	protein_coding
ENSMODG00000012756	MED1	protein_coding
ENSMODG00000018956	MAD2L1BP	protein_coding
ENSMODG00000027182	SCARNA3	scaRNA
ENSMODG00000001608	ENSMODG00000001608	protein_coding
ENSMODG00000000894	CYB5R1	protein_coding
ENSMODG00000019124	MMP28	protein_coding
ENSMODG00000001565	LRIF1	protein_coding
ENSMODG00000018954	RSPH9	protein_coding
ENSMODG00000029571	ENSMODG00000029571	protein_coding
ENSMODG00000040294	ENSMODG00000040294	protein_coding
ENSMODG00000048524	ENSMODG00000048524	lncRNA
ENSMODG00000036934	ENSMODG00000036934	lncRNA
ENSMODG00000046981	C2H17orf50	protein_coding
ENSMODG00000007423	DNAH2	protein_coding
ENSMODG00000048076	U6	snRNA
ENSMODG00000000901	ENSMODG00000000901	protein_coding
ENSMODG00000039928	ENSMODG00000039928	lncRNA
ENSMODG00000019125	GAS2L2	protein_coding
ENSMODG00000044260	ENSMODG00000044260	lncRNA
ENSMODG00000038008	ENSMODG00000038008	protein_coding
ENSMODG00000018798	KLHL31	protein_coding
ENSMODG00000040282	ENSMODG00000040282	processed_pseudogene
ENSMODG00000019126	RASL10B	protein_coding
ENSMODG00000000915	TMEM183A	protein_coding
ENSMODG00000018952	MRPS18A	protein_coding
ENSMODG00000001520	CEPT1	protein_coding
ENSMODG00000039963	ENSMODG00000039963	lncRNA
ENSMODG00000018795	ENSMODG00000018795	protein_coding
ENSMODG00000012566	SOCS7	protein_coding
ENSMODG00000044844	ENSMODG00000044844	lncRNA
ENSMODG00000012772	CDK12	protein_coding
ENSMODG00000037037	ENSMODG00000037037	lncRNA
ENSMODG00000019128	AP2B1	protein_coding
ENSMODG00000018950	VEGFA	protein_coding
ENSMODG00000012564	GPR179	protein_coding
ENSMODG00000001493	DENND2D	protein_coding
ENSMODG00000012560	MRPL45	protein_coding
ENSMODG00000018794	LRRC1	protein_coding
ENSMODG00000001485	CHI3L2	protein_coding
ENSMODG00000000996	PPFIA4	protein_coding
ENSMODG00000012557	NPEPPS	protein_coding
ENSMODG00000049613	ENSMODG00000049613	lncRNA
ENSMODG00000012737	FBXL20	protein_coding
ENSMODG00000043420	ENSMODG00000043420	lncRNA
ENSMODG00000019129	PEX12	protein_coding
ENSMODG00000005626	PAPPA2	protein_coding
ENSMODG00000034377	ENSMODG00000034377	lncRNA
ENSMODG00000051200	ENSMODG00000051200	lncRNA
ENSMODG00000048926	ENSMODG00000048926	lncRNA
ENSMODG00000036532	ENSMODG00000036532	lncRNA
ENSMODG00000027779	ENSMODG00000027779	protein_coding
ENSMODG00000033340	ENSMODG00000033340	lncRNA
ENSMODG00000021884	SNORD7	snoRNA
ENSMODG00000042780	ENSMODG00000042780	lncRNA
ENSMODG00000019130	SLFN14	protein_coding
ENSMODG00000025685	ENSMODG00000025685	protein_coding
ENSMODG00000039391	ENSMODG00000039391	protein_coding
ENSMODG00000039989	ENSMODG00000039989	protein_coding
ENSMODG00000031456	ENSMODG00000031456	lncRNA
ENSMODG00000043157	ENSMODG00000043157	lncRNA
ENSMODG00000028904	ENSMODG00000028904	protein_coding
ENSMODG00000017314	CRTC2	protein_coding
ENSMODG00000012505	KPNB1	protein_coding
ENSMODG00000018945	MRPL14	protein_coding
ENSMODG00000018791	MLIP	protein_coding
ENSMODG00000001467	CHIA	protein_coding
ENSMODG00000037605	ENSMODG00000037605	lncRNA
ENSMODG00000047670	ENSMODG00000047670	lncRNA
ENSMODG00000018941	TMEM63B	protein_coding
ENSMODG00000039000	ENSMODG00000039000	protein_coding
ENSMODG00000017303	SLC39A1	protein_coding
ENSMODG00000044247	EFNB3	protein_coding
ENSMODG00000025691	CIMAP3	protein_coding
ENSMODG00000012526	TBX21	protein_coding
ENSMODG00000012723	ENSMODG00000012723	protein_coding
ENSMODG00000031355	ENSMODG00000031355	lncRNA
ENSMODG00000040066	ENSMODG00000040066	processed_pseudogene
ENSMODG00000026991	U5	snRNA
ENSMODG00000039167	ENSMODG00000039167	lncRNA
ENSMODG00000047204	ENSMODG00000047204	lncRNA
ENSMODG00000049413	ENSMODG00000049413	lncRNA
ENSMODG00000039683	ENSMODG00000039683	lncRNA
ENSMODG00000039605	ENSMODG00000039605	lncRNA
ENSMODG00000044229	U3	snoRNA
ENSMODG00000029497	ENSMODG00000029497	lncRNA
ENSMODG00000051001	ENSMODG00000051001	lncRNA
ENSMODG00000001433	ENSMODG00000001433	protein_coding
ENSMODG00000051315	U3	snoRNA
ENSMODG00000021870	U6	snRNA
ENSMODG00000028784	C1orf53	protein_coding
ENSMODG00000044230	ENSMODG00000044230	lncRNA
ENSMODG00000023883	ENSMODG00000023883	protein_coding
ENSMODG00000045486	U3	snoRNA
ENSMODG00000047031	TSNAX	protein_coding
ENSMODG00000038553	SCIMP	protein_coding
ENSMODG00000031203	ENSMODG00000031203	lncRNA
ENSMODG00000039822	ENSMODG00000039822	protein_coding
ENSMODG00000049612	WARS2	protein_coding
ENSMODG00000030522	ENSMODG00000030522	lncRNA
ENSMODG00000012704	STAC2	protein_coding
ENSMODG00000017299	CREB3L4	protein_coding
ENSMODG00000007363	ENSMODG00000007363	protein_coding
ENSMODG00000042000	ENSMODG00000042000	lncRNA
ENSMODG00000013426	ENSMODG00000013426	protein_coding
ENSMODG00000045537	mdo-mir-12331	miRNA
ENSMODG00000027858	ENSMODG00000027858	protein_coding
ENSMODG00000017417	TNFAIP3	protein_coding
ENSMODG00000047071	U6	snRNA
ENSMODG00000001009	MYOG	protein_coding
ENSMODG00000039235	ENSMODG00000039235	lncRNA
ENSMODG00000008825	EGLN1	protein_coding
ENSMODG00000045363	ENSMODG00000045363	lncRNA
ENSMODG00000041907	ENSMODG00000041907	lncRNA
ENSMODG00000007264	ATP1B2	protein_coding
ENSMODG00000001652	SEPTIN9	protein_coding
ENSMODG00000042995	ENSMODG00000042995	lncRNA
ENSMODG00000021867	U6	snRNA
ENSMODG00000021764	U6	snRNA
ENSMODG00000041675	ENSMODG00000041675	protein_coding
ENSMODG00000023235	ENSMODG00000023235	protein_coding
ENSMODG00000037579	ENSMODG00000037579	lncRNA
ENSMODG00000018790	TINAG	protein_coding
ENSMODG00000040523	CTTNBP2NL	protein_coding
ENSMODG00000044691	ENSMODG00000044691	lncRNA
ENSMODG00000040212	ENSMODG00000040212	protein_coding
ENSMODG00000014649	ENSMODG00000014649	protein_coding
ENSMODG00000005385	HAO2	protein_coding
ENSMODG00000040641	ENSMODG00000040641	lncRNA
ENSMODG00000040775	ENSMODG00000040775	lncRNA
ENSMODG00000012518	OSBPL7	protein_coding
ENSMODG00000013433	KLHL24	protein_coding
ENSMODG00000017296	JTB	protein_coding
ENSMODG00000046102	ENSMODG00000046102	lncRNA
ENSMODG00000034207	ENSMODG00000034207	lncRNA
ENSMODG00000017414	PERP	protein_coding
ENSMODG00000049042	ENSMODG00000049042	protein_coding
ENSMODG00000018789	ENSMODG00000018789	protein_coding
ENSMODG00000001023	ADORA1	protein_coding
ENSMODG00000001196	WNT2B	protein_coding
ENSMODG00000018935	SLC29A1	protein_coding
ENSMODG00000044167	ENSMODG00000044167	lncRNA
ENSMODG00000041475	ENSMODG00000041475	lncRNA
ENSMODG00000023304	ENSMODG00000023304	protein_coding
ENSMODG00000040590	ENSMODG00000040590	protein_coding
ENSMODG00000007208	SAT2	protein_coding
ENSMODG00000045831	ENSMODG00000045831	lncRNA
ENSMODG00000047364	ENSMODG00000047364	lncRNA
ENSMODG00000037049	ENSMODG00000037049	protein_coding
ENSMODG00000004211	PTBP2	protein_coding
ENSMODG00000041116	FAM83B	protein_coding
ENSMODG00000001040	MYBPH	protein_coding
ENSMODG00000017295	RAB13	protein_coding
ENSMODG00000008838	ENSMODG00000008838	lncRNA
ENSMODG00000005422	PHGDH	protein_coding
ENSMODG00000042293	ENSMODG00000042293	lncRNA
ENSMODG00000047529	ENSMODG00000047529	lncRNA
ENSMODG00000018933	ENSMODG00000018933	protein_coding
ENSMODG00000008848	RHOU	protein_coding
ENSMODG00000018395	UBE3D	protein_coding
ENSMODG00000045764	ENSMODG00000045764	lncRNA
ENSMODG00000023257	ENSMODG00000023257	protein_coding
ENSMODG00000001372	ENSMODG00000001372	protein_coding
ENSMODG00000050104	ENSMODG00000050104	protein_coding
ENSMODG00000019133	UNC45B	protein_coding
ENSMODG00000018930	SLC35B2	protein_coding
ENSMODG00000031454	ENSMODG00000031454	lncRNA
ENSMODG00000007179	FXR2	protein_coding
ENSMODG00000017288	ENSMODG00000017288	protein_coding
ENSMODG00000047324	U3	snoRNA
ENSMODG00000013446	YEATS2	protein_coding
ENSMODG00000001065	CHI3L1	protein_coding
ENSMODG00000047436	U3	snoRNA
ENSMODG00000018929	NFKBIE	protein_coding
ENSMODG00000001338	ENSMODG00000001338	protein_coding
ENSMODG00000042690	U3	snoRNA
ENSMODG00000041242	ENSMODG00000041242	protein_coding
ENSMODG00000004065	DPYD	protein_coding
ENSMODG00000041156	U3	snoRNA
ENSMODG00000041780	ENSMODG00000041780	processed_pseudogene
ENSMODG00000005437	ENSMODG00000005437	protein_coding
ENSMODG00000018787	HCRTR2	protein_coding
ENSMODG00000017277	ENSMODG00000017277	protein_coding
ENSMODG00000041025	ENSMODG00000041025	lncRNA
ENSMODG00000037844	ENSMODG00000037844	lncRNA
ENSMODG00000014654	SUMF2	protein_coding
ENSMODG00000018685	REG4	protein_coding
ENSMODG00000001364	WDR77	protein_coding
ENSMODG00000001162	ST7L	protein_coding
ENSMODG00000047008	ENSMODG00000047008	pseudogene
ENSMODG00000037039	TMEM151B	protein_coding
ENSMODG00000044486	MPDU1	protein_coding
ENSMODG00000009054	ENSMODG00000009054	pseudogene
ENSMODG00000012746	LHX9	protein_coding
ENSMODG00000023532	ENSMODG00000023532	protein_coding
ENSMODG00000001082	CHIT1	protein_coding
ENSMODG00000041270	ENSMODG00000041270	protein_coding
ENSMODG00000045796	ENSMODG00000045796	snoRNA
ENSMODG00000028020	HMGCS2	protein_coding
ENSMODG00000050788	U3	snoRNA
ENSMODG00000007113	CD68	protein_coding
ENSMODG00000010014	TIMM22	protein_coding
ENSMODG00000049764	ENSMODG00000049764	snoRNA
ENSMODG00000049659	ENSMODG00000049659	lncRNA
ENSMODG00000001351	ATP5PB	protein_coding
ENSMODG00000045144	U3	snoRNA
ENSMODG00000043207	RAB4A	protein_coding
ENSMODG00000036645	ENSMODG00000036645	protein_coding
ENSMODG00000049433	U6	snRNA
ENSMODG00000039176	ENSMODG00000039176	lncRNA
ENSMODG00000007090	EIF4A1	protein_coding
ENSMODG00000038269	MRPL10	protein_coding
ENSMODG00000023091	ENSMODG00000023091	protein_coding
ENSMODG00000022395	ENSMODG00000022395	miRNA
ENSMODG00000008872	ENSMODG00000008872	protein_coding
ENSMODG00000030608	ENSMODG00000030608	lncRNA
ENSMODG00000045198	BTG2	protein_coding
ENSMODG00000028953	ENSMODG00000028953	lncRNA
ENSMODG00000027203	SNORD10	snoRNA
ENSMODG00000046968	ADORA3	protein_coding
ENSMODG00000012473	LRRC46	protein_coding
ENSMODG00000025997	ENSMODG00000025997	snoRNA
ENSMODG00000043824	ENSMODG00000043824	protein_coding
ENSMODG00000032531	ENSMODG00000032531	lncRNA
ENSMODG00000014657	ENSMODG00000014657	protein_coding
ENSMODG00000001094	FMOD	protein_coding
ENSMODG00000036437	ENSMODG00000036437	lncRNA
ENSMODG00000003993	SNX7	protein_coding
ENSMODG00000012467	SCRN2	protein_coding
ENSMODG00000008918	ACTA1	protein_coding
ENSMODG00000001638	SEC14L1	protein_coding
ENSMODG00000047693	ENSMODG00000047693	lncRNA
ENSMODG00000049351	ENSMODG00000049351	protein_coding
ENSMODG00000007067	SENP3	protein_coding
ENSMODG00000025711	ENSMODG00000025711	protein_coding
ENSMODG00000001105	PRELP	protein_coding
ENSMODG00000018926	AARS2	protein_coding
ENSMODG00000001662	NFASC	protein_coding
ENSMODG00000017409	ARFGEF3	protein_coding
ENSMODG00000046666	ENSMODG00000046666	lncRNA
ENSMODG00000018785	ENSMODG00000018785	protein_coding
ENSMODG00000044890	ENSMODG00000044890	lncRNA
ENSMODG00000008963	NUP133	protein_coding
ENSMODG00000003951	PLPPR5	protein_coding
ENSMODG00000040210	ENSMODG00000040210	pseudogene
ENSMODG00000012454	SP6	protein_coding
ENSMODG00000018391	DOP1A	protein_coding
ENSMODG00000047188	ENSMODG00000047188	protein_coding
ENSMODG00000013457	PARL	protein_coding
ENSMODG00000018784	HMGCLL1	protein_coding
ENSMODG00000001323	ENSMODG00000001323	protein_coding
ENSMODG00000017253	TPM3	protein_coding
ENSMODG00000013459	DUSP28	protein_coding
ENSMODG00000003896	PLPPR4	protein_coding
ENSMODG00000030241	ENSMODG00000030241	lncRNA
ENSMODG00000048571	ENSMODG00000048571	protein_coding
ENSMODG00000032953	ENSMODG00000032953	lncRNA
ENSMODG00000039772	ENSMODG00000039772	lncRNA
ENSMODG00000014697	MTMR4	protein_coding
ENSMODG00000040515	ZNF697	protein_coding
ENSMODG00000012452	SP2	protein_coding
ENSMODG00000018782	BMP5	protein_coding
ENSMODG00000003119	PFKL	protein_coding
ENSMODG00000034786	ENSMODG00000034786	lncRNA
ENSMODG00000039150	ENSMODG00000039150	lncRNA
ENSMODG00000036946	CAPZA1	protein_coding
ENSMODG00000018692	ENSMODG00000018692	protein_coding
ENSMODG00000013467	ANKMY1	protein_coding
ENSMODG00000008392	ENSMODG00000008392	protein_coding
ENSMODG00000018694	ENSMODG00000018694	protein_coding
ENSMODG00000040323	U6	snRNA
ENSMODG00000045608	ENSMODG00000045608	protein_coding
ENSMODG00000045545	ENSMODG00000045545	protein_coding
ENSMODG00000037809	ENSMODG00000037809	protein_coding
ENSMODG00000038577	ENSMODG00000038577	processed_pseudogene
ENSMODG00000018777	ENSMODG00000018777	protein_coding
ENSMODG00000045379	ENSMODG00000045379	lncRNA
ENSMODG00000009056	ABCB10	protein_coding
ENSMODG00000040249	ENSMODG00000040249	lncRNA
ENSMODG00000001008	MOV10	protein_coding
ENSMODG00000018700	NOTCH2	protein_coding
ENSMODG00000010029	MRM3	protein_coding
ENSMODG00000051305	ENSMODG00000051305	protein_coding
ENSMODG00000014712	RNF43	protein_coding
ENSMODG00000003867	PALMD	protein_coding
ENSMODG00000039418	ENSMODG00000039418	protein_coding
ENSMODG00000030347	ENSMODG00000030347	lncRNA
ENSMODG00000040746	SPATS1	protein_coding
ENSMODG00000028308	ENSMODG00000028308	protein_coding
ENSMODG00000044985	ENSMODG00000044985	lncRNA
ENSMODG00000039140	ENSMODG00000039140	protein_coding
ENSMODG00000044288	ENSMODG00000044288	lncRNA
ENSMODG00000041940	ENSMODG00000041940	lncRNA
ENSMODG00000050066	ENSMODG00000050066	protein_coding
ENSMODG00000018705	SEC22B	protein_coding
ENSMODG00000003854	FRRS1	protein_coding
ENSMODG00000038120	INKA2	protein_coding
ENSMODG00000018923	CDC5L	protein_coding
ENSMODG00000012789	NEK7	protein_coding
ENSMODG00000048193	ENSMODG00000048193	lncRNA
ENSMODG00000018386	PGM3	protein_coding
ENSMODG00000042744	ENSMODG00000042744	protein_coding
ENSMODG00000001311	DDX20	protein_coding
ENSMODG00000031758	ENSMODG00000031758	lncRNA
ENSMODG00000048110	SUPT4H1	protein_coding
ENSMODG00000000981	RHOC	protein_coding
ENSMODG00000009155	GALNT2	protein_coding
ENSMODG00000044859	ENSMODG00000044859	protein_coding
ENSMODG00000012446	PNPO	protein_coding
ENSMODG00000018708	ENSMODG00000018708	protein_coding
ENSMODG00000001282	KCND3	protein_coding
ENSMODG00000013473	GPC1	protein_coding
ENSMODG00000005711	ASTN1	protein_coding
ENSMODG00000050611	ENSMODG00000050611	protein_coding
ENSMODG00000009166	PGBD5	protein_coding
ENSMODG00000050908	ENSMODG00000050908	lncRNA
ENSMODG00000025904	MIR142	miRNA
ENSMODG00000030970	ENSMODG00000030970	lncRNA
ENSMODG00000045266	ENSMODG00000045266	protein_coding
ENSMODG00000030440	ENSMODG00000030440	lncRNA
ENSMODG00000003831	AGL	protein_coding
ENSMODG00000010038	GLOD4	protein_coding
ENSMODG00000026228	MIR190B	miRNA
ENSMODG00000036519	ENSMODG00000036519	lncRNA
ENSMODG00000017241	CFAP141	protein_coding
ENSMODG00000014734	TSPOAP1	protein_coding
ENSMODG00000018921	SUPT3H	protein_coding
ENSMODG00000027725	ENSMODG00000027725	protein_coding
ENSMODG00000009191	COG2	protein_coding
ENSMODG00000024090	PRR15L	protein_coding
ENSMODG00000026827	U6	snRNA
ENSMODG00000040300	RWDD2A	protein_coding
ENSMODG00000041930	ENSMODG00000041930	lncRNA
ENSMODG00000046486	ENSMODG00000046486	lncRNA
ENSMODG00000041120	ENSMODG00000041120	lncRNA
ENSMODG00000048421	ENSMODG00000048421	lncRNA
ENSMODG00000039193	ENSMODG00000039193	protein_coding
ENSMODG00000051207	ENSMODG00000051207	lncRNA
ENSMODG00000012439	CDK5RAP3	protein_coding
ENSMODG00000018382	ME1	protein_coding
ENSMODG00000000929	SLC16A1	protein_coding
ENSMODG00000023881	POLR1D	protein_coding
ENSMODG00000026957	ENSMODG00000026957	scaRNA
ENSMODG00000043221	ENSMODG00000043221	lncRNA
ENSMODG00000047646	ENSMODG00000047646	protein_coding
ENSMODG00000017237	C1orf43	protein_coding
ENSMODG00000026904	U6	snRNA
ENSMODG00000047185	ENSMODG00000047185	lncRNA
ENSMODG00000027486	ENSMODG00000027486	protein_coding
ENSMODG00000009201	AGT	protein_coding
ENSMODG00000047198	ENSMODG00000047198	protein_coding
ENSMODG00000046554	ENSMODG00000046554	protein_coding
ENSMODG00000018912	RUNX2	protein_coding
ENSMODG00000012424	COPZ2	protein_coding
ENSMODG00000000908	LRIG2	protein_coding
ENSMODG00000018710	ENSMODG00000018710	protein_coding
ENSMODG00000009241	CAPN9	protein_coding
ENSMODG00000031763	ENSMODG00000031763	lncRNA
ENSMODG00000001601	MGAT5B	protein_coding
ENSMODG00000049481	ENSMODG00000049481	processed_pseudogene
ENSMODG00000018381	PRSS35	protein_coding
ENSMODG00000025892	MIR152	miRNA
ENSMODG00000018713	FMO5	protein_coding
ENSMODG00000047015	ENSMODG00000047015	lncRNA
ENSMODG00000018376	ENSMODG00000018376	protein_coding
ENSMODG00000043825	ENSMODG00000043825	lncRNA
ENSMODG00000019137	NLE1	protein_coding
ENSMODG00000038963	ENSMODG00000038963	protein_coding
ENSMODG00000037914	ENSMODG00000037914	lncRNA
ENSMODG00000014737	MPO	protein_coding
ENSMODG00000050552	ENSMODG00000050552	lncRNA
ENSMODG00000012375	NFE2L1	protein_coding
ENSMODG00000044009	ENSMODG00000044009	lncRNA
ENSMODG00000030318	ENSMODG00000030318	lncRNA
ENSMODG00000046878	ENSMODG00000046878	protein_coding
ENSMODG00000037903	ENSMODG00000037903	lncRNA
ENSMODG00000003712	SLC35A3	protein_coding
ENSMODG00000051269	C1orf198	protein_coding
ENSMODG00000036890	ENSMODG00000036890	lncRNA
ENSMODG00000018717	CHD1L	protein_coding
ENSMODG00000039970	ENSMODG00000039970	lncRNA
ENSMODG00000008458	YBEY	protein_coding
ENSMODG00000018910	ENSMODG00000018910	protein_coding
ENSMODG00000028821	ENSMODG00000028821	protein_coding
ENSMODG00000001580	MFSD11	protein_coding
ENSMODG00000046183	ENSMODG00000046183	protein_coding
ENSMODG00000038389	SMIM28	protein_coding
ENSMODG00000018909	ENPP4	protein_coding
ENSMODG00000050761	ENSMODG00000050761	lncRNA
ENSMODG00000045333	ENSMODG00000045333	protein_coding
ENSMODG00000039470	ENSMODG00000039470	lncRNA
ENSMODG00000019141	RAD51D	protein_coding
ENSMODG00000038826	RIPPLY2	protein_coding
ENSMODG00000051286	ENSMODG00000051286	protein_coding
ENSMODG00000018907	ENPP5	protein_coding
ENSMODG00000017398	HEBP2	protein_coding
ENSMODG00000040405	ENSMODG00000040405	protein_coding
ENSMODG00000012368	CBX1	protein_coding
ENSMODG00000001575	SRSF2	protein_coding
ENSMODG00000027577	ENSMODG00000027577	protein_coding
ENSMODG00000000874	MAGI3	protein_coding
ENSMODG00000017393	NHSL1	protein_coding
ENSMODG00000018731	ENSMODG00000018731	protein_coding
ENSMODG00000018366	CYB5R4	protein_coding
ENSMODG00000048760	ENSMODG00000048760	lncRNA
ENSMODG00000023171	ENSMODG00000023171	protein_coding
ENSMODG00000051179	SNX11	protein_coding
ENSMODG00000001570	METTL23	protein_coding
ENSMODG00000014744	LPO	protein_coding
ENSMODG00000043114	ENSMODG00000043114	protein_coding
ENSMODG00000019143	RFFL	protein_coding
ENSMODG00000044075	ENSMODG00000044075	protein_coding
ENSMODG00000039825	RCAN2	protein_coding
ENSMODG00000017386	CCDC28A	protein_coding
ENSMODG00000050510	mdo-mir-7280	miRNA
ENSMODG00000003687	MFSD14A	protein_coding
ENSMODG00000014749	MKS1	protein_coding
ENSMODG00000012360	SKAP1	protein_coding
ENSMODG00000017227	UBAP2L	protein_coding
ENSMODG00000038147	ENSMODG00000038147	lncRNA
ENSMODG00000018734	ENSMODG00000018734	protein_coding
ENSMODG00000018364	MRAP2	protein_coding
ENSMODG00000038369	ENSMODG00000038369	protein_coding
ENSMODG00000050080	ENSMODG00000050080	protein_coding
ENSMODG00000018894	CYP39A1	protein_coding
ENSMODG00000019147	LIG3	protein_coding
ENSMODG00000037707	ENSMODG00000037707	protein_coding
ENSMODG00000001566	JMJD6	protein_coding
ENSMODG00000042004	SLC25A27	protein_coding
